"","stat1","ifngr","factor.stat1","factor.ifngr"
"194",2697508.41272856,3940716.52602996,152490,120.205218807904
"195",2697508.41272856,4749832.09436795,152490,144.885987721504
"196",2697508.41272856,13822045.7578454,152490,421.619272464776
"197",2697508.41272856,2667921.74696239,152490,81.38066141973
"198",2697508.41272856,7662401.46703892,152490,233.729231436835
"199",2697508.41272856,6843138.04819472,152490,208.738918666814
"200",2697508.41272856,3846582.68806608,152490,117.333817499301
"201",2697508.41272856,3814499.93607594,152490,116.355184756382
"202",2697508.41272856,1743756.6218541,152490,53.1904908392057
"203",2697508.41272856,4901500.3829368,152490,149.512384899077
"204",2697508.41272856,5627006.65065076,152490,171.642786586437
"205",2697508.41272856,4185347.00214646,152490,127.667277982785
"206",2697508.41272856,5317086.63835776,152490,162.189175131629
"207",2697508.41272856,4382638.96015062,152490,133.68535180877
"208",2697508.41272856,2977657.0952287,152490,90.8286399954445
"209",2697508.41272856,3570017.11408873,152490,108.897629533207
"210",2697508.41272856,2483804.16140837,152490,75.7644506337693
"211",2697508.41272856,5316760.06370634,152490,162.179213497197
"212",2697508.41272856,2132733.11399687,152490,65.0555930459504
"213",2697508.41272856,3867855.53143132,152490,117.982711367838
"214",2697508.41272856,3920757.98052913,152490,119.596415481614
"215",2697508.41272856,4279461.94891821,152490,130.538103045959
"216",2697508.41272856,4987095.76295418,152490,152.123334282513
"217",2697508.41272856,2924056.94720087,152490,89.193653698089
"218",2697508.41272856,7216120.24379663,152490,220.116140585121
"219",2697508.41272856,4352263.09109203,152490,132.758784784081
"220",2697508.41272856,3135570.95309405,152490,95.6455482181296
"221",2697508.41272856,5735006.04131474,152490,174.937134276795
"222",2697508.41272856,3863908.51234635,152490,117.862313899608
"223",2697508.41272856,3415928.1568869,152490,104.197393752739
"224",2697508.41272856,8189017.85618243,152490,249.792817301662
"225",2697508.41272856,5352969.0415905,152490,163.283710123794
"226",2697508.41272856,3544260.5642076,152490,108.111967409645
"227",2697508.41272856,2813013.69352174,152490,85.8064578626429
"228",2697508.41272856,5727556.1066437,152490,174.709886003208
"229",2697508.41272856,2366117.34292902,152490,72.1746035405636
"230",2697508.41272856,6510379.38139823,152490,198.588650793374
"231",2697508.41272856,3817946.78797799,152490,116.460325429239
"232",2697508.41272856,8067833.97965623,152490,246.096298077911
"233",2697508.41272856,3790244.41387387,152490,115.615309067699
"234",2697508.41272856,4978538.38800082,152490,151.86230532448
"235",2697508.41272856,1112771.82202055,152490,33.9433144875321
"236",2697508.41272856,3098569.92160663,152490,94.5168912704185
"237",2697508.41272856,4383777.67648539,152490,133.720086518886
"238",2697508.41272856,5108771.45608977,152490,155.834855580824
"239",2697508.41272856,2342047.47610485,152490,71.4403909705486
"240",2697508.41272856,4378752.88008881,152490,133.566813187418
"241",2697508.41272856,2564280.43901939,152490,78.2192500326043
"242",2697508.41272856,6610163.7707765,152490,201.632413083708
"243",2697508.41272856,4455931.44510712,152490,135.921021168131
"244",2697508.41272856,5151093.92161336,152490,157.125834314044
"245",2697508.41272856,7158469.36417652,152490,218.357593236325
"246",2697508.41272856,8646285.38042729,152490,263.741027593504
"247",2697508.41272856,2631012.90075142,152490,80.2548164355932
"248",2697508.41272856,7189217.14833093,152490,219.295504932771
"249",2697508.41272856,2788575.22383027,152490,85.0610016550755
"250",2697508.41272856,5966230.47313592,152490,181.990263634669
"251",2697508.41272856,4084854.40202704,152490,124.60191286298
"252",2697508.41272856,5087077.46416979,152490,155.17311525306
"253",2697508.41272856,3131570.53509578,152490,95.5235219019435
"254",2697508.41272856,2479865.16175361,152490,75.6442977853579
"255",2697508.41272856,3508327.79060751,152490,107.015895950446
"256",2697508.41272856,6396559.09087744,152490,195.116745916061
"257",2697508.41272856,3459482.45266087,152490,105.525947486293
"258",2697508.41272856,3803212.79953457,152490,116.010888812051
"259",2697508.41272856,3443534.06180007,152490,105.039467476784
"260",2697508.41272856,3365968.18166369,152490,102.673445071408
"261",2697508.41272856,5433030.13413044,152490,165.72584496988
"262",2697508.41272856,6978099.56319663,152490,212.855702590319
"263",2697508.41272856,3691026.41991192,152490,112.588823758467
"264",2697508.41272856,2574943.09341907,152490,78.5444971537106
"265",2697508.41272856,6691326.06101688,152490,204.10813819432
"266",2697508.41272856,4662951.97856428,152490,142.235849539462
"267",2697508.41272856,11878310.1360091,152490,362.328743906272
"268",2697508.41272856,2995939.10825806,152490,91.3863033954701
"269",2697508.41272856,8990933.55001116,152490,274.253965624677
"270",2697508.41272856,3168269.6940442,152490,96.6429707134276
"271",2697508.41272856,5517700.29613194,152490,168.308572065996
"272",2697508.41272856,3899317.85618653,152490,118.942418975941
"273",2697508.41272856,3042651.41762225,152490,92.8111872537875
"274",2697508.41272856,9571027.55462813,152490,291.948800128387
"275",2697508.41272856,4670415.15132416,152490,142.463501619655
"276",2697508.41272856,5474474.33989466,152490,166.99003380186
"277",2697508.41272856,4345276.99160901,152490,132.545685056804
"278",2697508.41272856,3660523.16154758,152490,111.658370927917
"279",2697508.41272856,4638011.04219024,152490,141.475066393982
"280",2697508.41272856,3507037.31529293,152490,106.976532076762
"281",2697508.41272856,1095659.46404106,152490,33.4213295333604
"282",2697508.41272856,3360887.12602028,152490,102.518455642111
"283",2697508.41272856,6441678.34315123,152490,196.493036130339
"284",2697508.41272856,3571727.68208166,152490,108.949807658306
"285",2697508.41272856,6131876.13801689,152490,187.043018193408
"286",2697508.41272856,11963825.9667287,152490,364.937266766336
"287",2697508.41272856,3973127.73277974,152490,121.193870534931
"288",2697508.41272856,5969032.1603838,152490,182.075724597526
"289",2697508.41272856,7504038.57733301,152490,228.898626220142
"290",2697508.41272856,4125119.79736698,152490,125.830143979137
"291",2697508.41272856,2181391.56717768,152490,66.5398408909343
"292",2697508.41272856,8035417.45312857,152490,245.107484079616
"293",2697508.41272856,8254692.36277006,152490,251.796112484739
"294",2697508.41272856,5175755.78157617,152490,157.878104682505
"295",2697508.41272856,4937160.45078099,152490,150.600137907851
"296",2697508.41272856,6530601.0590568,152490,199.205480542876
"297",2697508.41272856,3757429.3084984,152490,114.614337062784
"298",2697508.41272856,2801252.84041021,152490,85.4477119563335
"299",2697508.41272856,5113789.27851829,152490,155.987916182614
"300",2697508.41272856,8825447.91756097,152490,269.206092597819
"301",2697508.41272856,4610683.95736198,152490,140.641497628134
"302",2697508.41272856,4625208.03020726,152490,141.084531107659
"303",2697508.41272856,2986852.65527047,152490,91.1091357630492
"304",2697508.41272856,8669427.05779384,152490,264.446927237148
"305",2697508.41272856,2310834.87577198,152490,70.4883008042569
"306",2697508.41272856,6720143.83304242,152490,204.987177975285
"307",2697508.41272856,3175257.90533541,152490,96.8561348580158
"308",2697508.41272856,2729287.41381099,152490,83.2525223775291
"309",2697508.41272856,5278993.64988299,152490,161.02720979248
"310",2697508.41272856,6305334.11628246,152490,192.334074805489
"311",2697508.41272856,4188342.41584617,152490,127.758648259437
"312",2697508.41272856,3713019.50656212,152490,113.259687489869
"313",2697508.41272856,2927819.02759802,152490,89.3084099091295
"314",2697508.41272856,5990009.25349889,152490,182.71559708041
"315",2697508.41272856,6421664.49397234,152490,195.882545854308
"316",2697508.41272856,4474357.30952528,152490,136.48307252338
"317",2697508.41272856,3874403.80723318,152490,118.18245598798
"318",2697508.41272856,4195236.07184009,152490,127.968928146778
"319",2697508.41272856,3563373.72816337,152490,108.694983731737
"320",2697508.41272856,6109261.68181552,152490,186.353200583348
"321",2697508.41272856,2896678.14801144,152490,88.3585074688375
"322",2697508.41272856,7224592.95286067,152490,220.374586946388
"323",2697508.41272856,6059811.47746164,152490,184.844801642397
"324",2697508.41272856,5728290.53750802,152490,174.732288635359
"325",2697508.41272856,3815343.56911647,152490,116.380918425262
"326",2697508.41272856,4551133.80688727,152490,138.825016076981
"327",2697508.41272856,3551575.71689461,152490,108.335104375612
"328",2697508.41272856,6710648.07416686,152490,204.697525125139
"329",2697508.41272856,12261812.586506,152490,374.026869277847
"330",2697508.41272856,5312585.29542278,152490,162.051868906008
"331",2697508.41272856,3759274.62502489,152490,114.670625475151
"332",2697508.41272856,8766309.31251564,152490,267.402164578
"333",2697508.41272856,6972178.11615639,152490,212.675078373269
"334",2697508.41272856,8379462.93336567,152490,255.602038041719
"335",2697508.41272856,5926679.14898566,152490,180.783814111537
"336",2697508.41272856,4986361.3017888,152490,152.100930726076
"337",2697508.41272856,4260047.70723203,152490,129.945902831997
"338",2697508.41272856,3485500.27630526,152490,106.319579345733
"339",2697508.41272856,7020351.23856957,152490,214.144521983863
"340",2697508.41272856,1765635.13914216,152490,53.8578598165053
"341",2697508.41272856,5548775.58622312,152490,169.256473804235
"342",2697508.41272856,3268850.11399823,152490,99.711014636025
"343",2697508.41272856,4382954.1548729,152490,133.694966316769
"344",2697508.41272856,4178241.25722727,152490,127.450528663933
"345",2697508.41272856,3580326.81596744,152490,109.212110405401
"346",2697508.41272856,5943356.57838048,152490,181.292532268836
"347",2697508.41272856,6073358.7364491,152490,185.258038986438
"348",2697508.41272856,9733023.94789249,152490,296.890239526478
"349",2697508.41272856,5073770.22759171,152490,154.767199406531
"350",2697508.41272856,4105277.13473152,152490,125.224875473252
"351",2697508.41272856,5945961.00769663,152490,181.371976195784
"352",2697508.41272856,4101279.51365571,152490,125.102934472686
"353",2697508.41272856,5735053.57469923,152490,174.938584206229
"354",2697508.41272856,4171878.23934777,152490,127.256435038717
"355",2697508.41272856,6275782.56312088,152490,191.432652211289
"356",2697508.41272856,2833060.14847282,152490,86.4179427253071
"357",2697508.41272856,3129732.8414331,152490,95.4674660127758
"358",2697508.41272856,3885217.41159599,152490,118.512307594901
"359",2697508.41272856,3046254.97825839,152490,92.9211080745047
"360",2697508.41272856,3561496.76695141,152490,108.637730049142
"361",2697508.41272856,5533096.94959278,152490,168.778222213614
"362",2697508.41272856,3371379.79467499,152490,102.838517621496
"363",2697508.41272856,4849786.12538952,152490,147.934924657291
"364",2697508.41272856,3429355.82587735,152490,104.606983196287
"365",2697508.41272856,4973720.86636356,152490,151.715354576135
"366",2697508.41272856,2205166.52062424,152490,67.2650576027466
"367",2697508.41272856,5288812.37631708,152490,161.326714248492
"368",2697508.41272856,3332171.5833243,152490,101.642534202403
"369",2697508.41272856,6058726.74435376,152490,184.811713603783
"370",2697508.41272856,4875402.35888772,152490,148.716306655297
"371",2697508.41272856,4473685.32233073,152490,136.462574634932
"372",2697508.41272856,2988834.8737051,152490,91.1696001479106
"373",2697508.41272856,4215406.02162148,152490,128.584180020594
"374",2697508.41272856,2598449.41371984,152490,79.2615196435188
"375",2697508.41272856,2406739.6062288,152490,73.4137203397973
"376",2697508.41272856,6093758.13043847,152490,185.880289686747
"377",2697508.41272856,3988760.83470907,152490,121.670733162743
"378",2697508.41272856,4420190.31893682,152490,134.830795605504
"379",2697508.41272856,7279839.84908765,152490,222.05980464869
"380",2697508.41272856,4477859.48373688,152490,136.589900714302
"381",2697508.41272856,8673454.79524755,152490,264.569786889378
"382",2697508.41272856,2350415.52294831,152490,71.6956447791312
"383",2697508.41272856,3780295.4540092,152490,115.311832050374
"384",2697508.41272856,2992500.05265956,152490,91.2814005363125
"385",2697508.41272856,8561974.73429781,152490,261.169266950766
"386",2697508.41272856,4127019.00230769,152490,125.888076170897
"387",2697508.41272856,5587917.89566196,152490,170.450446991513
"388",2697508.41272856,6872948.38501934,152490,209.64823504039
"389",2697508.41272856,4032568.80928302,152490,123.007024960036
"390",2697508.41272856,2123744.96843504,152490,64.7814241234204
"391",2697508.41272856,4681564.71710458,152490,142.803601189212
"392",2697508.41272856,4808510.89693078,152490,146.675890206207
"393",2697508.41272856,4910149.21054406,152490,149.77620347321
"394",2697508.41272856,2127556.96437522,152490,64.8977029278098
"395",2697508.41272856,3870642.35632886,152490,118.067718978605
"396",2697508.41272856,2546752.84627314,152490,77.6845990097962
"397",2697508.41272856,8287231.54363296,152490,252.788667856235
"398",2697508.41272856,3645227.28292531,152490,111.191794754649
"399",2697508.41272856,3698243.32830221,152490,112.808963940193
"400",2697508.41272856,2094369.16506081,152490,63.885362493782
"401",2697508.41272856,3127845.77388728,152490,95.409904052723
"402",2697508.41272856,6239979.13603275,152490,190.340526259378
"403",2697508.41272856,2629498.88053043,152490,80.2086336841211
"404",2697508.41272856,6843006.02750995,152490,208.734891588187
"405",2697508.41272856,6805603.08735317,152490,207.593975063005
"406",2697508.41272856,2035208.05771912,152490,62.080748077609
"407",2697508.41272856,7817637.05990956,152490,238.464443493966
"408",2697508.41272856,3623573.56664843,152490,110.531282970593
"409",2697508.41272856,3411919.51457254,152490,104.07511656702
"410",2697508.41272856,3843595.46438733,152490,117.242697046064
"411",2697508.41272856,3911274.61492748,152490,119.307140668353
"412",2697508.41272856,2772181.23069262,152490,84.5609292648819
"413",2697508.41272856,2094721.16582006,152490,63.8960997107339
"414",2697508.41272856,1386562.09658877,152490,42.2948464093436
"415",2697508.41272856,7175689.50776606,152490,218.882866017154
"416",2697508.41272856,4146903.46430963,152490,126.494619699221
"417",2697508.41272856,3332811.92308645,152490,101.662066736833
"418",2697508.41272856,7612508.17047965,152490,232.207316680892
"419",2697508.41272856,2748697.7528454,152490,83.8446035473762
"420",2697508.41272856,5635418.14299445,152490,171.89936563012
"421",2697508.41272856,5218211.74684936,152490,159.173155610847
"422",2697508.41272856,12014502.159687,152490,366.483062517608
"423",2697508.41272856,2853786.96381729,152490,87.0501808873813
"424",2697508.41272856,4087275.36647451,152490,124.675760489221
"425",2697508.41272856,5342081.00761981,152490,162.951588161408
"426",2697508.41272856,2623300.95414546,152490,80.0195759093891
"427",2697508.41272856,3754023.82407977,152490,114.510458238468
"428",2697508.41272856,5523318.08383539,152490,168.479933643427
"429",2697508.41272856,4345687.60320221,152490,132.558210102968
"430",2697508.41272856,2023283.79519255,152490,61.7170176299449
"431",2697508.41272856,6565558.55583115,152490,200.271802751282
"432",2697508.41272856,5692529.30482312,152490,173.641449755847
"433",2697508.41272856,4133389.26822679,152490,126.082390885902
"434",2697508.41272856,7000720.02634464,152490,213.545703432624
"435",2697508.41272856,3408187.53246757,152490,103.961278455968
"436",2697508.41272856,5478592.15136864,152490,167.11564101719
"437",2697508.41272856,10486564.2917704,152490,319.875775613156
"438",2697508.41272856,2426821.33599238,152490,74.0262812038756
"439",2697508.41272856,6178471.38475727,152490,188.464331244687
"440",2697508.41272856,6919633.93918346,152490,211.072302774367
"441",2697508.41272856,5369057.89499133,152490,163.774474717147
"442",2697508.41272856,4060054.6461692,152490,123.845436202052
"443",2697508.41272856,3114814.1097199,152490,95.0123940993111
"444",2697508.41272856,4414912.10411637,152490,134.669792152651
"445",2697508.41272856,5085050.89680086,152490,155.111298075295
"446",2697508.41272856,1470826.78450909,152490,44.8652051708366
"447",2697508.41272856,4833693.96402183,152490,147.44405915973
"448",2697508.41272856,6471227.8780939,152490,197.394397162018
"449",2697508.41272856,5278132.53954385,152490,161.000943006719
"450",2697508.41272856,4453561.2919803,152490,135.848723459494
"451",2697508.41272856,4855477.82743332,152490,148.10854087278
"452",2697508.41272856,5976435.13943608,152490,182.301540565493
"453",2697508.41272856,8425205.30205235,152490,256.997335419862
"454",2697508.41272856,5865283.24389301,152490,178.911030784743
"455",2697508.41272856,3709927.31193976,152490,113.165365066847
"456",2697508.41272856,4442686.53417961,152490,135.517006465318
"457",2697508.41272856,3201923.79834094,152490,97.6695350308689
"458",2697508.41272856,4403309.1292398,152490,134.315862067945
"459",2697508.41272856,3896012.20484763,152490,118.841585399135
"460",2697508.41272856,3998158.32503353,152490,121.957388488807
"461",2697508.41272856,2979324.7862004,152490,90.8795102259808
"462",2697508.41272856,5463787.77383344,152490,166.664057293982
"463",2697508.41272856,4948658.85158474,152490,150.950878128678
"464",2697508.41272856,8620244.81884465,152490,262.946702149832
"465",2697508.41272856,4538828.07413154,152490,138.449649493588
"466",2697508.41272856,4152462.58106921,152490,126.664191613884
"467",2697508.41272856,3681140.76434568,152490,112.287277736938
"468",2697508.41272856,2919894.94796132,152490,89.0666986060481
"469",2697508.41272856,12576739.1956253,152490,383.633198915509
"470",2697508.41272856,4852680.02091269,152490,148.023198285265
"471",2697508.41272856,9186452.40884783,152490,280.217953912667
"472",2697508.41272856,3209431.96831281,152490,97.8985596786338
"473",2697508.41272856,5148689.18771478,152490,157.05248177459
"474",2697508.41272856,2876553.58900242,152490,87.7446401675197
"475",2697508.41272856,2974854.06893767,152490,90.7431381872297
"476",2697508.41272856,4836168.69883392,152490,147.519546964452
